fixture_id,season,round,date,status_type,home_team,away_team,home_goals,away_goals,group,fifa_home_rank,fifa_home_points,fifa_away_rank,fifa_away_points,fifa_rank_diff,fifa_points_diff,rolling_points_home,rolling_points_away,rolling_gd_home,rolling_gd_away,rest_days_home,rest_days_away,elo_home,elo_away,elo_diff,result
12057874,24/25,3,2024-10-11 18:45:00+00:00,finished,Ukraine,Georgia,1.0,0.0,"UEFA Nations League, League B, Gr. 1",33.0,1549.287173,72.0,1355.261687,39.0,194.025486,0.8,2.6,0.0,1.4,31.0,31.0,1499.950108342672,1630.4906077461155,-130.54049940344362,H
12057894,24/25,6,2024-11-19 19:45:00+00:00,finished,Hungary,Germany,1.0,1.0,"UEFA Nations League, League A, Gr. 3",39.0,1506.393663,12.0,1726.218839,-27.0,-219.82517599999983,1.0,2.6,-1.4,2.8,3.0,3.0,1528.554729408741,1556.6399797508764,-28.085250342135396,D
12057906,24/25,5,2024-11-14 19:45:00+00:00,finished,Belgium,Italy,0.0,1.0,"UEFA Nations League, League A, Gr. 2",8.0,1778.355242,15.0,1704.733836,7.0,73.62140599999998,0.8,2.6,-0.4,1.6,31.0,31.0,1556.4387802211188,1589.1526388977254,-32.713858676606606,A
12057916,24/25,5,2024-11-14 19:45:00+00:00,finished,France,Israel,0.0,0.0,"UEFA Nations League, League A, Gr. 2",3.0,1948.970817,76.0,1333.904007,73.0,615.0668099999998,1.8,0.6,0.4,-1.6,31.0,31.0,1560.4946029659925,1468.9718779994448,91.52272496654768,D
12057833,24/25,6,2024-11-19 19:45:00+00:00,finished,Wales,Iceland,4.0,1.0,"UEFA Nations League, League B, Gr. 4",38.0,1516.946629,74.0,1342.771961,36.0,174.1746680000001,1.8,1.4,0.4,0.0,3.0,3.0,1521.7188483613081,1415.4249646805292,106.29388368077889,H
12057861,24/25,6,2024-11-17 17:00:00+00:00,finished,England,Ireland,5.0,0.0,"UEFA Nations League, League B, Gr. 2",4.0,1922.831632,55.0,1441.096901,51.0,481.734731,2.4,1.2,1.6,-0.8,2.0,2.0,1544.3541863037617,1451.2047197275351,93.14946657622659,H
12057853,24/25,3,2024-10-10 18:45:00+00:00,finished,Austria,Kazakhstan,4.0,0.0,"UEFA Nations League, League B, Gr. 3",23.0,1598.822839,111.0,1180.780449,88.0,418.04238999999984,0.2,1.4,-1.4,-0.8,31.0,31.0,1490.0949107233207,1474.9906850910702,15.104225632250518,H
12057825,24/25,3,2024-10-12 18:45:00+00:00,finished,Cyprus,Romania,0.0,3.0,"UEFA Nations League, League C, Gr. 2",124.0,1133.247165,52.0,1455.894657,-72.0,-322.64749200000006,1.4,2.0,-1.2,1.0,33.0,33.0,1410.6251632704896,1541.9597332440123,-131.33456997352278,A
12057872,24/25,2,2024-09-10 18:45:00+00:00,finished,England,Finland,2.0,0.0,"UEFA Nations League, League B, Gr. 2",4.0,1922.831632,75.0,1341.922408,71.0,580.909224,1.0,0.8,-0.6,-0.6,3.0,3.0,1497.9918279943486,1525.744204245353,-27.752376251004534,H
12057911,24/25,6,2024-11-17 19:45:00+00:00,finished,Italy,France,1.0,3.0,"UEFA Nations League, League A, Gr. 2",15.0,1704.733836,3.0,1948.970817,-12.0,-244.2369809999998,2.6,2.0,1.4,0.8,3.0,3.0,1600.0792430716926,1556.271432976687,43.80781009500561,A
12057965,24/25,6,2024-11-17 19:45:00+00:00,finished,Israel,Belgium,1.0,0.0,"UEFA Nations League, League A, Gr. 2",76.0,1333.904007,8.0,1778.355242,-68.0,-444.451235,0.2,0.8,-1.8,-0.4,3.0,3.0,1473.1950479887503,1545.5121760471516,-72.3171280584013,H
12057866,24/25,5,2024-11-16 19:45:00+00:00,finished,Albania,Czechia,0.0,0.0,"UEFA Nations League, League B, Gr. 1",67.0,1376.033234,48.0,1467.260216,-19.0,-91.22698199999991,1.4,1.4,-0.2,-0.2,33.0,33.0,1480.6722582246439,1500.564656574434,-19.892398349790028,D
12057884,24/25,5,2024-11-15 19:45:00+00:00,finished,Denmark,Spain,1.0,2.0,"UEFA Nations League, League A, Gr. 4",21.0,1619.474248,1.0,1995.881879,-20.0,-376.40763100000004,2.0,2.6,1.0,1.6,31.0,31.0,1564.826779892934,1602.6715434528164,-37.844763559882495,A
12057818,24/25,4,2024-10-15 18:45:00+00:00,finished,Kosovo,Cyprus,3.0,0.0,"UEFA Nations League, League C, Gr. 2",78.0,1319.120924,124.0,1133.247165,46.0,185.87375900000006,1.8,1.2,1.0,-1.8,3.0,3.0,1532.3394975275717,1396.426356996968,135.91314053060364,H
12057899,24/25,5,2024-11-16 19:45:00+00:00,finished,Germany,Bosnia & Herzegovina,7.0,0.0,"UEFA Nations League, League A, Gr. 3",12.0,1726.218839,61.0,1408.930486,49.0,317.2883529999999,2.2,0.2,1.4,-1.8,33.0,33.0,1543.1695813024005,1460.434365171439,82.73521613096159,H
12057826,24/25,4,2024-10-14 18:45:00+00:00,finished,Estonia,Sweden,0.0,3.0,"UEFA Nations League, League C, Gr. 1",127.0,1130.63629,37.0,1525.578992,-90.0,-394.94270200000005,1.8,1.6,0.6,0.4,3.0,3.0,1483.7417565728276,1486.7748501199624,-3.03309354713474,A
12057804,24/25,4,2024-10-15 18:45:00+00:00,finished,Northern Ireland,Bulgaria,5.0,0.0,"UEFA Nations League, League C, Gr. 3",70.0,1365.296485,85.0,1271.683325,15.0,93.61316000000011,1.4,2.2,0.0,1.2,3.0,3.0,1430.1232583719373,1499.495476495173,-69.37221812323583,H
12057918,24/25,5,2024-11-15 19:45:00+00:00,finished,Scotland,Croatia,1.0,0.0,"UEFA Nations League, League A, Gr. 1",42.0,1491.223887,13.0,1723.050142,-29.0,-231.82625499999995,0.4,2.0,-0.6,0.6,31.0,31.0,1535.9453416267293,1500.1642211192311,35.781120507498144,H
12057776,24/25,6,2024-11-19 19:45:00+00:00,finished,Malta,Andorra,0.0,0.0,"UEFA Nations League, League D, Gr. 2",161.0,992.793497,172.0,946.429826,11.0,46.363670999999954,1.8,0.8,0.0,-0.4,37.0,3.0,1478.9017409488233,1393.8650404118239,85.03670053699943,D
12057803,24/25,5,2024-11-15 19:45:00+00:00,finished,Northern Ireland,Belarus,2.0,0.0,"UEFA Nations League, League C, Gr. 3",70.0,1365.296485,96.0,1242.876029,26.0,122.42045600000006,1.4,1.4,0.8,0.2,31.0,31.0,1450.3749301937157,1510.4086103380578,-60.03368014434204,H
12057822,24/25,3,2024-10-11 16:00:00+00:00,finished,Estonia,Azerbaijan,3.0,1.0,"UEFA Nations League, League C, Gr. 1",127.0,1130.63629,126.0,1131.995112,-1.0,-1.3588220000001456,1.8,1.8,0.4,0.4,32.0,33.0,1471.0691287142836,1481.7227202303088,-10.653591516025244,H
12057898,24/25,6,2024-11-18 19:45:00+00:00,finished,Spain,Switzerland,3.0,2.0,"UEFA Nations League, League A, Gr. 4",1.0,1995.881879,14.0,1710.884769,13.0,284.99711,2.6,0.4,1.6,-1.4,3.0,3.0,1613.451546328449,1478.703438068346,134.74810826010298,H
12057877,24/25,6,2024-11-19 19:45:00+00:00,finished,Albania,Ukraine,1.0,2.0,"UEFA Nations League, League B, Gr. 1",67.0,1376.033234,33.0,1549.287173,-34.0,-173.25393899999995,1.4,1.0,-0.2,-0.2,3.0,3.0,1479.3812028956552,1513.862380579522,-34.48117768386692,A
12057839,24/25,6,2024-11-19 19:45:00+00:00,finished,Montenegro,Türkiye,3.0,1.0,"UEFA Nations League, League B, Gr. 4",80.0,1301.977191,27.0,1582.54473,-53.0,-280.5675390000001,0.0,2.2,-1.4,1.0,3.0,3.0,1458.7840134769388,1549.888181750628,-91.10416827368931,H
12057797,24/25,3,2024-10-10 18:45:00+00:00,finished,Faroe Islands,Armenia,2.0,2.0,"UEFA Nations League, League C, Gr. 4",123.0,1136.585036,107.0,1189.632762,-16.0,-53.04772600000001,1.2,0.6,0.0,-1.6,30.0,30.0,1482.2434493920516,1477.073740877998,5.169708514053582,D
12057846,24/25,5,2024-11-14 15:00:00+00:00,finished,Kazakhstan,Austria,0.0,2.0,"UEFA Nations League, League B, Gr. 3",111.0,1180.780449,23.0,1598.822839,-88.0,-418.04238999999984,0.2,1.4,-2.2,1.0,32.0,31.0,1449.9396456919922,1523.001792516276,-73.0621468242839,A
12057890,24/25,6,2024-11-18 19:45:00+00:00,finished,Serbia,Denmark,0.0,0.0,"UEFA Nations League, League A, Gr. 4",40.0,1502.133186,21.0,1619.474248,-19.0,-117.34106199999997,1.0,1.4,-0.6,0.4,3.0,3.0,1556.9003632521158,1554.0467770173013,2.853586234814429,D
12057820,24/25,6,2024-11-19 19:45:00+00:00,finished,Slovakia,Estonia,1.0,0.0,"UEFA Nations League, League C, Gr. 1",45.0,1473.660727,127.0,1130.63629,82.0,343.02443700000003,2.0,0.8,0.8,-1.0,3.0,3.0,1487.6099820295897,1464.6809967921083,22.928985237481356,H
12057856,24/25,4,2024-10-13 13:00:00+00:00,finished,Kazakhstan,Slovenia,0.0,1.0,"UEFA Nations League, League B, Gr. 3",111.0,1180.780449,56.0,1441.087158,-55.0,-260.30670899999996,0.8,1.6,-1.8,0.2,2.0,2.0,1460.4886522275328,1506.3950128079211,-45.90636058038831,A
12057858,24/25,5,2024-11-14 19:45:00+00:00,finished,Greece,England,0.0,3.0,"UEFA Nations League, League B, Gr. 2",46.0,1473.187305,4.0,1922.831632,-42.0,-449.644327,3.0,2.0,2.0,1.0,32.0,32.0,1609.7571797989135,1519.516791774154,90.24038802475957,A
12057795,24/25,5,2024-11-14 17:00:00+00:00,finished,Armenia,Faroe Islands,0.0,1.0,"UEFA Nations League, League C, Gr. 4",107.0,1189.632762,123.0,1136.585036,16.0,53.04772600000001,0.8,1.2,-0.4,0.0,32.0,31.0,1464.9456158282694,1478.6811768440384,-13.735561015769008,A
12057829,24/25,5,2024-11-16 19:45:00+00:00,finished,Sweden,Slovakia,2.0,1.0,"UEFA Nations League, League C, Gr. 1",37.0,1525.578992,45.0,1473.660727,8.0,51.91826500000002,2.2,2.2,1.6,1.0,33.0,33.0,1507.3633841919614,1495.4311888123527,11.932195379608629,H
15534155,26/27,1,2026-09-24 18:45:00+00:00,notstarted,Austria,Israel,,,"UEFA Nations League, League B, Gr. 3",23.0,1598.822839,76.0,1333.904007,53.0,264.91883199999984,,,,,,,1534.718466310171,1483.4056207320832,51.31284557808772,
15534051,26/27,2,2026-09-28 18:45:00+00:00,notstarted,Türkiye,Italy,,,"UEFA Nations League, League A, Gr. 1",27.0,1582.54473,15.0,1704.733836,-12.0,-122.18910600000004,,,,,,,1533.7632901217962,1580.5294147108868,-46.76612458909062,
12057816,24/25,5,2024-11-15 19:45:00+00:00,canceled,Romania,Kosovo,3.0,0.0,"UEFA Nations League, League C, Gr. 2",52.0,1455.894657,78.0,1319.120924,26.0,136.773733,,,,,,,1569.714169804872,1544.3079605932242,25.40620921164782,
15534193,26/27,1,2026-09-26 18:45:00+00:00,notstarted,Slovakia,Moldova,,,"UEFA Nations League, League C, Gr. 3",45.0,1473.660727,159.0,1008.240035,114.0,465.4206919999999,,,,,,,1495.1318652077769,1497.8609027630307,-2.7290375552538535,
12057781,24/25,4,2024-10-15 18:45:00+00:00,finished,Lithuania,Romania,1.0,2.0,"UEFA Nations League, League C, Gr. 2",149.0,1056.850321,52.0,1455.894657,-97.0,-399.04433600000016,0.2,2.6,-1.0,2.2,3.0,3.0,1355.2621384625343,1556.1585395175339,-200.89640105499961,A
12057845,24/25,6,2024-11-17 17:00:00+00:00,finished,Norway,Kazakhstan,5.0,0.0,"UEFA Nations League, League B, Gr. 3",19.0,1651.286867,111.0,1180.780449,92.0,470.50641799999994,2.0,0.2,0.6,-2.0,2.0,3.0,1564.159782737568,1435.2876540894922,128.8721286480759,H
15534165,26/27,1,2026-09-24 18:45:00+00:00,notstarted,Kosovo,Ireland,,,"UEFA Nations League, League B, Gr. 3",78.0,1319.120924,55.0,1441.096901,-23.0,-121.97597699999983,,,,,,,1544.3079605932242,1439.7278487378646,104.58011185535952,
15537765,26/27,2,2026-09-29 18:45:00+00:00,notstarted,Luxembourg,Iceland,,,"UEFA Nations League, League C, Gr. 4",98.0,1232.81815,74.0,1342.771961,-24.0,-109.95381099999986,,,,,,,1493.4972617179033,1405.9156885399461,87.58157317795713,
15537778,26/27,6,2026-11-16 19:45:00+00:00,notstarted,Gibraltar,Malta,,,"UEFA Nations League, League D, Gr. 1",202.0,820.260818,161.0,992.793497,-41.0,-172.53267900000003,,,,,,,1421.6793003872885,1474.833159372602,-53.15385898531349,
15534147,26/27,2,2026-09-29 18:45:00+00:00,notstarted,San Marino,Albania,,,"UEFA Nations League, League C, Gr. 1",211.0,721.201827,67.0,1376.033234,-144.0,-654.831407,,,,,,,1375.4368861114942,1468.5050528513927,-93.06816673989852,
12057791,24/25,6,2024-11-17 14:00:00+00:00,finished,North Macedonia,Faroe Islands,1.0,0.0,"UEFA Nations League, League C, Gr. 4",69.0,1369.159317,123.0,1136.585036,54.0,232.57428100000016,2.6,1.2,1.6,0.0,2.0,2.0,1584.4664267794687,1490.1460705377347,94.32035624173409,H
12057812,24/25,5,2024-11-15 19:45:00+00:00,finished,Luxembourg,Bulgaria,0.0,1.0,"UEFA Nations League, League C, Gr. 3",98.0,1232.81815,85.0,1271.683325,-13.0,-38.86517499999991,1.0,1.6,-0.4,-0.6,31.0,31.0,1508.850635025511,1479.2438046733946,29.606830352116503,A
15534175,26/27,3,2026-10-02 18:45:00+00:00,notstarted,Bosnia & Herzegovina,Sweden,,,"UEFA Nations League, League B, Gr. 4",61.0,1408.930486,37.0,1525.578992,-24.0,-116.648506,,,,,,,1449.5864616692145,1528.8316736318538,-79.24521196263936,
15534167,26/27,1,2026-09-25 18:45:00+00:00,notstarted,Poland,Bosnia & Herzegovina,,,"UEFA Nations League, League B, Gr. 4",36.0,1526.183359,61.0,1408.930486,25.0,117.25287300000014,,,,,,,1445.6222350148307,1449.5864616692145,-3.964226654383765,
12057811,24/25,6,2024-11-18 19:45:00+00:00,finished,Romania,Cyprus,4.0,1.0,"UEFA Nations League, League C, Gr. 2",52.0,1455.894657,124.0,1133.247165,72.0,322.64749200000006,3.0,1.2,2.4,-1.6,34.0,3.0,1562.4351024973369,1395.1422612321871,167.29284126514972,H
15534084,26/27,1,2026-09-26 18:45:00+00:00,notstarted,England,Spain,,,"UEFA Nations League, League A, Gr. 3",4.0,1922.831632,1.0,1995.881879,-3.0,-73.05024700000013,,,,,,,1555.8310572934322,1618.2619032232535,-62.43084592982132,
15534085,26/27,3,2026-10-03 18:45:00+00:00,notstarted,Spain,Czechia,,,"UEFA Nations League, League A, Gr. 3",1.0,1995.881879,48.0,1467.260216,47.0,528.6216630000001,,,,,,,1618.2619032232535,1512.7721025397038,105.48980068354967,
15534092,26/27,2,2026-09-29 18:45:00+00:00,notstarted,Czechia,England,,,"UEFA Nations League, League A, Gr. 3",48.0,1467.260216,4.0,1922.831632,-44.0,-455.571416,,,,,,,1512.7721025397038,1555.8310572934322,-43.05895475372836,
15534109,26/27,1,2026-09-26 13:00:00+00:00,notstarted,Slovenia,Scotland,,,"UEFA Nations League, League B, Gr. 1",56.0,1441.087158,42.0,1491.223887,-14.0,-50.13672900000006,,,,,,,1500.5153124303445,1552.4575256546477,-51.94221322430326,
15534151,26/27,6,2026-11-15 17:00:00+00:00,notstarted,Finland,San Marino,,,"UEFA Nations League, League C, Gr. 1",75.0,1341.922408,211.0,721.201827,136.0,620.7205809999999,,,,,,,1458.6497513227348,1375.4368861114942,83.21286521124057,
12057889,24/25,5,2024-11-15 19:45:00+00:00,finished,Switzerland,Serbia,1.0,1.0,"UEFA Nations League, League A, Gr. 4",14.0,1710.884769,40.0,1502.133186,26.0,208.75158299999998,0.8,1.4,-1.2,-0.2,31.0,31.0,1478.3006306378652,1557.3031706825966,-79.0025400447314,D
12057865,24/25,6,2024-11-19 19:45:00+00:00,finished,Czechia,Georgia,2.0,1.0,"UEFA Nations League, League B, Gr. 1",48.0,1467.260216,72.0,1355.261687,24.0,111.99852899999996,1.6,1.4,0.0,0.4,3.0,3.0,1501.8557119034226,1598.7839594684435,-96.92824756502091,H
15534057,26/27,1,2026-09-24 18:45:00+00:00,notstarted,Netherlands,Germany,,,"UEFA Nations League, League A, Gr. 2",9.0,1775.54224,12.0,1726.218839,3.0,49.3234010000001,,,,,,,1602.6357477019958,1557.6984915076757,44.93725619432007,
15537775,26/27,5,2026-11-13 19:45:00+00:00,notstarted,Andorra,Gibraltar,,,"UEFA Nations League, League D, Gr. 1",172.0,946.429826,202.0,820.260818,30.0,126.16900800000008,,,,,,,1397.9336219880452,1421.6793003872885,-23.74567839924339,
12057857,24/25,6,2024-11-17 17:00:00+00:00,finished,Finland,Greece,0.0,2.0,"UEFA Nations League, League B, Gr. 2",75.0,1341.922408,46.0,1473.187305,-29.0,-131.26489700000002,0.0,2.4,-1.8,1.0,2.0,2.0,1471.5759466131706,1584.9197852693057,-113.34383865613518,A
12057892,24/25,5,2024-11-16 19:45:00+00:00,finished,Netherlands,Hungary,4.0,0.0,"UEFA Nations League, League A, Gr. 3",9.0,1775.54224,39.0,1506.393663,30.0,269.14857699999993,1.6,1.0,0.6,-1.0,33.0,33.0,1592.5606151957336,1541.2523568612546,51.30825833447898,H
15537762,26/27,2,2026-09-27 16:00:00+00:00,notstarted,Gibraltar,Andorra,,,"UEFA Nations League, League D, Gr. 1",202.0,820.260818,172.0,946.429826,-30.0,-126.16900800000008,,,,,,,1421.6793003872885,1397.9336219880452,23.74567839924339,
15534037,26/27,1,2026-09-25 18:45:00+00:00,notstarted,Italy,Belgium,,,"UEFA Nations League, League A, Gr. 1",15.0,1704.733836,8.0,1778.355242,-7.0,-73.62140599999998,,,,,,,1580.5294147108868,1535.3016033038186,45.2278114070682,
15534195,26/27,3,2026-10-02 18:45:00+00:00,notstarted,Faroe Islands,Slovakia,,,"UEFA Nations League, League C, Gr. 3",123.0,1136.585036,45.0,1473.660727,-78.0,-337.075691,,,,,,,1484.4351758984392,1495.1318652077769,-10.696689309337671,
15534031,26/27,1,2026-09-25 18:45:00+00:00,notstarted,Türkiye,France,,,"UEFA Nations League, League A, Gr. 1",27.0,1582.54473,3.0,1948.970817,-24.0,-366.4260869999998,,,,,,,1533.7632901217962,1575.8212613374928,-42.057971215696625,
15534100,26/27,1,2026-09-24 18:45:00+00:00,notstarted,Norway,Denmark,,,"UEFA Nations League, League A, Gr. 4",19.0,1651.286867,21.0,1619.474248,2.0,31.81261900000004,,,,,,,1574.0298111099255,1555.9753034188643,18.05450769106119,
12057844,24/25,6,2024-11-17 17:00:00+00:00,finished,Austria,Slovenia,1.0,1.0,"UEFA Nations League, League B, Gr. 3",23.0,1598.822839,56.0,1441.087158,33.0,157.7356809999999,2.0,1.4,1.8,-0.4,3.0,2.0,1537.653784118776,1497.5799946217394,40.073789497036614,D
15534233,26/27,1,2026-09-26 16:00:00+00:00,notstarted,Iceland,Estonia,,,"UEFA Nations League, League C, Gr. 4",74.0,1342.771961,127.0,1130.63629,53.0,212.135671,,,,,,,1405.9156885399461,1457.1591136139211,-51.243425073975004,
12057863,24/25,5,2024-11-14 19:45:00+00:00,finished,Ireland,Finland,1.0,0.0,"UEFA Nations League, League B, Gr. 2",55.0,1441.096901,75.0,1341.922408,20.0,99.17449299999998,1.2,0.6,-0.8,-1.2,32.0,32.0,1441.9553900470896,1480.825276293616,-38.86988624652645,H
15534090,26/27,1,2026-09-26 18:45:00+00:00,notstarted,Czechia,Croatia,,,"UEFA Nations League, League A, Gr. 3",48.0,1467.260216,13.0,1723.050142,-35.0,-255.78992600000015,,,,,,,1512.7721025397038,1494.5099132946227,18.262189245081117,
15534040,26/27,3,2026-10-02 18:45:00+00:00,notstarted,Belgium,Türkiye,,,"UEFA Nations League, League A, Gr. 1",8.0,1778.355242,27.0,1582.54473,19.0,195.81051200000002,,,,,,,1535.3016033038186,1533.7632901217962,1.5383131820224207,
15534161,26/27,3,2026-10-01 18:45:00+00:00,notstarted,Ireland,Austria,,,"UEFA Nations League, League B, Gr. 3",55.0,1441.096901,23.0,1598.822839,-32.0,-157.72593800000004,,,,,,,1439.7278487378646,1534.718466310171,-94.99061757230629,
12057793,24/25,6,2024-11-17 14:00:00+00:00,finished,Latvia,Armenia,1.0,2.0,"UEFA Nations League, League C, Gr. 4",137.0,1085.660758,107.0,1189.632762,-30.0,-103.97200399999997,0.8,0.8,-1.2,-0.4,2.0,2.0,1485.9403152085408,1453.4807221345732,32.45959307396765,A
15534115,26/27,1,2026-09-26 18:45:00+00:00,notstarted,North Macedonia,Switzerland,,,"UEFA Nations League, League B, Gr. 1",69.0,1369.159317,14.0,1710.884769,-55.0,-341.7254519999999,,,,,,,1590.1773214187642,1473.8930811735415,116.28424024522269,
12057824,24/25,6,2024-11-19 19:45:00+00:00,finished,Sweden,Azerbaijan,6.0,0.0,"UEFA Nations League, League C, Gr. 1",37.0,1525.578992,126.0,1131.995112,89.0,393.5838799999999,2.6,0.2,1.8,-1.6,3.0,3.0,1515.1845909747244,1450.1246271273808,65.05996384734362,H
12057809,24/25,6,2024-11-18 19:45:00+00:00,finished,Bulgaria,Belarus,1.0,1.0,"UEFA Nations League, League C, Gr. 3",85.0,1271.683325,96.0,1242.876029,11.0,28.80729599999995,1.6,1.2,-0.6,-0.2,3.0,3.0,1491.901444787509,1495.623008999696,-3.721564212186877,D
15534128,26/27,1,2026-09-25 18:45:00+00:00,notstarted,Hungary,Ukraine,,,"UEFA Nations League, League B, Gr. 2",39.0,1506.393663,33.0,1549.287173,-6.0,-42.89350999999988,,,,,,,1527.4962176519416,1524.7385306237845,2.757687028157079,
12057836,24/25,4,2024-10-14 18:45:00+00:00,finished,Wales,Montenegro,1.0,0.0,"UEFA Nations League, League B, Gr. 4",38.0,1516.946629,80.0,1301.977191,42.0,214.96943800000008,1.0,0.0,-0.2,-1.4,3.0,3.0,1511.4606841975196,1487.3986734926618,24.062010704857812,H
15534068,26/27,2,2026-09-27 16:00:00+00:00,notstarted,Serbia,Netherlands,,,"UEFA Nations League, League A, Gr. 2",40.0,1502.133186,9.0,1775.54224,-31.0,-273.40905399999997,,,,,,,1554.9718368505528,1602.6357477019958,-47.663910851443006,
15534172,26/27,2,2026-09-28 18:45:00+00:00,notstarted,Sweden,Poland,,,"UEFA Nations League, League B, Gr. 4",37.0,1525.578992,36.0,1526.183359,-1.0,-0.6043670000001384,,,,,,,1528.8316736318538,1445.6222350148307,83.20943861702312,
12057808,24/25,4,2024-10-15 18:45:00+00:00,finished,Belarus,Luxembourg,1.0,1.0,"UEFA Nations League, League C, Gr. 3",96.0,1242.876029,98.0,1232.81815,2.0,10.057878999999957,1.2,1.0,0.0,-0.4,3.0,3.0,1512.4121627768232,1506.8470825867457,5.565080190077424,D
12057792,24/25,5,2024-11-14 19:45:00+00:00,finished,North Macedonia,Latvia,1.0,0.0,"UEFA Nations League, League C, Gr. 4",69.0,1369.159317,137.0,1085.660758,68.0,283.4985590000001,2.0,1.0,1.2,-1.0,32.0,32.0,1578.5759600969611,1491.8307818910484,86.74517820591268,H
15534096,26/27,2,2026-09-27 18:45:00+00:00,notstarted,Norway,Portugal,,,"UEFA Nations League, League A, Gr. 4",19.0,1651.286867,7.0,1787.854725,-12.0,-136.5678579999999,,,,,,,1574.0298111099255,1609.8163286934462,-35.78651758352066,
15534243,26/27,6,2026-11-16 17:00:00+00:00,notstarted,Lithuania,Liechtenstein,,,"UEFA Nations League, League D, Gr. 2",149.0,1056.850321,206.0,797.701009,57.0,259.1493119999999,,,,,,,1338.3012081818597,1364.546721652135,-26.245513470275228,
12057780,24/25,6,2024-11-18 19:45:00+00:00,finished,Kosovo,Lithuania,1.0,0.0,"UEFA Nations League, League C, Gr. 2",78.0,1319.120924,149.0,1056.850321,71.0,262.27060300000016,2.4,0.0,1.8,-1.2,34.0,3.0,1540.7148195237207,1341.894349251363,198.82047027235762,H
15534138,26/27,1,2026-09-25 16:00:00+00:00,notstarted,Georgia,Northern Ireland,,,"UEFA Nations League, League B, Gr. 2",72.0,1355.261687,70.0,1365.296485,-2.0,-10.034798000000137,,,,,,,1587.8675688321623,1467.856264725571,120.0113041065913,
15534097,26/27,1,2026-09-24 18:45:00+00:00,notstarted,Portugal,Wales,,,"UEFA Nations League, League A, Gr. 4",7.0,1787.854725,38.0,1516.946629,31.0,270.9080959999999,,,,,,,1609.8163286934462,1531.2281245018912,78.58820419155495,
12057796,24/25,4,2024-10-13 16:00:00+00:00,finished,Armenia,North Macedonia,0.0,2.0,"UEFA Nations League, League C, Gr. 4",107.0,1189.632762,69.0,1369.159317,-38.0,-179.52655500000014,0.8,1.4,-1.0,0.4,2.0,3.0,1479.0663679258432,1564.4552079993873,-85.38884007354409,A
12057848,24/25,5,2024-11-14 19:45:00+00:00,finished,Slovenia,Norway,1.0,4.0,"UEFA Nations League, League B, Gr. 3",56.0,1441.087158,19.0,1651.286867,-37.0,-210.19970899999998,1.6,1.4,0.2,-0.4,32.0,32.0,1516.9440193434618,1544.7957580158456,-27.851738672383817,A
15534104,26/27,3,2026-10-01 18:45:00+00:00,notstarted,Wales,Norway,,,"UEFA Nations League, League A, Gr. 4",38.0,1516.946629,19.0,1651.286867,-19.0,-134.340238,,,,,,,1531.2281245018912,1574.0298111099255,-42.80168660803429,
15537760,26/27,1,2026-09-25 16:00:00+00:00,notstarted,Armenia,Latvia,,,"UEFA Nations League, League C, Gr. 2",107.0,1189.632762,137.0,1085.660758,30.0,103.97200399999997,,,,,,,1466.2145040865944,1473.2065332565196,-6.9920291699252175,
15534194,26/27,1,2026-09-26 16:00:00+00:00,notstarted,Faroe Islands,Kazakhstan,,,"UEFA Nations League, League C, Gr. 3",123.0,1136.585036,111.0,1180.780449,-12.0,-44.195413000000144,,,,,,,1484.4351758984392,1425.4176257171348,59.01755018130439,
15534162,26/27,2,2026-09-27 16:00:00+00:00,notstarted,Austria,Kosovo,,,"UEFA Nations League, League B, Gr. 3",23.0,1598.822839,78.0,1319.120924,55.0,279.7019149999999,,,,,,,1534.718466310171,1544.3079605932242,-9.589494283053227,
15534026,26/27,2,2026-09-28 18:45:00+00:00,notstarted,Belgium,France,,,"UEFA Nations League, League A, Gr. 1",8.0,1778.355242,3.0,1948.970817,-5.0,-170.6155749999998,,,,,,,1535.3016033038186,1575.8212613374928,-40.519658033674204,
15534058,26/27,3,2026-10-01 18:45:00+00:00,notstarted,Germany,Serbia,,,"UEFA Nations League, League A, Gr. 2",12.0,1726.218839,40.0,1502.133186,28.0,224.08565299999987,,,,,,,1557.6984915076757,1554.9718368505528,2.7266546571229355,
15534130,26/27,3,2026-10-02 18:45:00+00:00,notstarted,Hungary,Georgia,,,"UEFA Nations League, League B, Gr. 2",39.0,1506.393663,72.0,1355.261687,33.0,151.13197600000012,,,,,,,1527.4962176519416,1587.8675688321623,-60.3713511802207,
15534111,26/27,3,2026-10-03 18:45:00+00:00,notstarted,North Macedonia,Scotland,,,"UEFA Nations League, League B, Gr. 1",69.0,1369.159317,42.0,1491.223887,-27.0,-122.06457,,,,,,,1590.1773214187642,1552.4575256546477,37.7197957641165,
15534071,26/27,1,2026-09-24 18:45:00+00:00,notstarted,Serbia,Greece,,,"UEFA Nations League, League A, Gr. 2",40.0,1502.133186,46.0,1473.187305,6.0,28.9458810000001,,,,,,,1554.9718368505528,1597.8459805597415,-42.87414370918873,
15534133,26/27,2,2026-09-28 18:45:00+00:00,notstarted,Northern Ireland,Hungary,,,"UEFA Nations League, League B, Gr. 2",70.0,1365.296485,39.0,1506.393663,-31.0,-141.09717799999999,,,,,,,1467.856264725571,1527.4962176519416,-59.6399529263706,
