fixture_id,season,round,date,status_type,home_team,away_team,home_goals,away_goals,group
10023383,22/23,5,2022-09-23 18:45:00+00:00,finished,Germany,Hungary,0.0,1.0,"UEFA Nations League, League A, Gr. 3"
10023391,22/23,5,2022-09-23 18:45:00+00:00,finished,Italy,England,1.0,0.0,"UEFA Nations League, League A, Gr. 3"
10023372,22/23,5,2022-09-23 18:45:00+00:00,finished,Bosnia & Herzegovina,Montenegro,1.0,0.0,"UEFA Nations League, League B, Gr. 3"
10023362,22/23,5,2022-09-23 18:45:00+00:00,finished,Finland,Romania,1.0,1.0,"UEFA Nations League, League B, Gr. 3"
10023411,22/23,5,2022-09-23 18:45:00+00:00,finished,Bulgaria,Gibraltar,5.0,1.0,"UEFA Nations League, League C, Gr. 4"
10023444,22/23,5,2022-09-24 13:00:00+00:00,finished,Armenia,Ukraine,0.0,5.0,"UEFA Nations League, League B, Gr. 1"
10023402,22/23,5,2022-09-24 13:00:00+00:00,canceled,Iceland,Russia,,,"UEFA Nations League, League B, Gr. 2"
10023437,22/23,5,2022-09-24 16:00:00+00:00,finished,Slovenia,Norway,2.0,1.0,"UEFA Nations League, League B, Gr. 4"
10023438,22/23,5,2022-09-24 16:00:00+00:00,finished,Northern Ireland,Kosovo,2.0,1.0,"UEFA Nations League, League C, Gr. 2"
10225881,22/23,5,2022-09-24 18:45:00+00:00,finished,Cyprus,Greece,1.0,0.0,"UEFA Nations League, League C, Gr. 2"
10023423,22/23,5,2022-09-24 18:45:00+00:00,finished,Serbia,Sweden,4.0,1.0,"UEFA Nations League, League B, Gr. 4"
10023300,22/23,5,2022-09-24 18:45:00+00:00,finished,Spain,Switzerland,1.0,2.0,"UEFA Nations League, League A, Gr. 2"
10023413,22/23,5,2022-09-24 18:45:00+00:00,finished,Scotland,Ireland,2.0,1.0,"UEFA Nations League, League B, Gr. 1"
10023436,22/23,5,2022-09-24 18:45:00+00:00,finished,Israel,Albania,2.0,1.0,"UEFA Nations League, League B, Gr. 2"
10023353,22/23,5,2022-09-24 18:45:00+00:00,finished,Czechia,Portugal,0.0,4.0,"UEFA Nations League, League A, Gr. 2"
10023449,22/23,6,2022-09-25 13:00:00+00:00,finished,Andorra,Latvia,1.0,1.0,"UEFA Nations League, League D, Gr. 1"
10225890,22/23,6,2022-09-25 13:00:00+00:00,finished,Moldova,Liechtenstein,2.0,0.0,"UEFA Nations League, League D, Gr. 1"
